21.0578,2.36,0.86
21.0600,2.00,0.67
21.0626,1.91,0.96
21.0656,2.28,0.88
21.0728,2.38,0.68
21.0835,2.17,0.73
21.0855,2.75,0.91
21.0925,1.98,0.97
21.1015,1.92,0.93
21.1058,3.64,1.57
21.1100,2.89,0.95
21.1136,2.00,0.94
21.1155,2.70,1.06
21.1183,1.87,1.06
21.1252,2.49,0.79
21.1269,1.89,0.66
21.1331,2.13,0.51
21.1349,2.65,1.42
21.1388,2.55,0.68
21.1436,2.47,0.70
21.1479,2.11,0.80
21.1494,2.56,0.74
21.1517,2.02,0.91
21.1565,2.18,1.13
21.1591,2.28,0.98
21.1595,1.92,1.45
21.1643,2.56,0.69
21.1688,1.90,0.77
21.1697,2.53,0.72
21.173,2.79,1.04
21.1758,1.96,0.72
21.1771,1.67,0.89
21.1818,2.78,0.62
21.1840,2.83,
21.1914,2.28,0.62
21.1941,2.11,0.89
21.1981,2.11,0.88
21.2010,1.14,0.66
21.2014,1.93,0.88
21.2025,1.83,0.48
21.2051,1.92,0.97
21.2075,3.36,1.12
21.2081,2.01,0.81
21.2114,2.02,0.93
21.2125,2.58,0.55
21.2148,2.21,0.85
21.2181,2.28,0.74
21.2214,2.30,0.53
21.2214,2.24,0.75
21.2248,2.18,0.81
21.2264,2.00,1.10
21.2284,1.94,0.68
21.2323,1.98,0.76
21.2324,2.71,0.90
21.2362,1.92,0.82
21.2373,2.44,0.86
21.2400,1.96,0.72
21.2423,2.42,0.91
21.2434,2.37,1.11
21.2439,1.70,0.84
21.2463,1.97,0.48
21.2478,1.72,0.78
21.2517,1.61,0.60
21.2552,2.37,0.94
21.2556,1.90,0.76
21.2595,1.96,0.71
21.2610,2.86,1.05
21.2631,2.06,0.45
21.2665,1.95,0.66
21.2699,1.81,0.69
21.2733,1.68,0.85
21.2767,1.67,1.04
21.2800,1.69,1.03
21.2868,1.73,0.90
21.2902,1.78,0.74
21.2936,1.79,0.74
21.2942,2.06,0.81
21.2970,1.93,0.63
21.3004,2.08,0.65
21.3041,2.05,0.80
21.3071,2.28,0.67
21.3101,2.04,0.87
21.3138,2.28,0.70
21.3172,1.93,1.00
21.3205,1.72,1.13
21.3239,1.73,1.12
21.3273,1.82,0.58
21.3306,1.73,1.24
21.3322,2.10,1.06
21.3332,1.96,1.01
21.3343,1.87,1.22
21.3373,1.83,0.89
21.3390,2.26,0.82
21.3407,1.81,0.93
21.3440,1.69,0.82
21.3474,1.76,0.66
21.3508,1.91,0.75
21.3541,1.69,0.92
21.3567,2.74,0.57
21.3573,1.87,0.86
21.3606,1.63,1.03
21.3617,2.60,0.16
21.3632,1.68,0.95
21.3671,1.84,0.96
21.3672,2.02,0.17
21.3704,1.81,0.95
21.373,2.56,0.65
21.3736,2.03,1.05
21.3769,2.17,1.12
21.3788,2.57,0.63
21.3801,2.20,0.97
21.3834,2.68,0.68
21.3834,2.24,0.87
21.3867,2.23,0.97
21.3892,3.11,1.24
21.3899,2.09,0.95
21.3932,2.22,0.97
21.3941,2.11,0.85
21.3941,2.16,0.83
21.3962,2.65,0.65
21.3965,2.07,1.11
21.3997,2.02,1.16
21.402,2.32,0.65
21.4030,1.95,1.09
21.4062,2.10,1.04
21.4078,2.74,0.83
21.4095,1.71,0.94
21.4128,1.86,0.91
21.4131,2.13,0.97
21.4136,2.54,0.93
21.4160,2.44,0.59
21.4160,2.04,1.02
21.4193,2.06,0.93
21.4225,2.14,0.98
21.4252,2.50,1.10
21.4258,2.12,0.94
21.4291,1.93,1.07
21.4296,2.02,0.76
21.4323,1.89,0.65
21.434,2.12,0.96
21.4356,1.92,0.61
21.4375,2.27,0.72
21.4388,1.89,1.15
21.4388,1.57,1.09
21.4421,1.93,0.48
21.4453,1.95,0.62
21.4463,2.26,0.63
21.4486,1.90,0.79
21.4507,2.45,0.54
21.4519,1.71,1.14
21.4551,1.81,0.89
21.456,2.24,0.72
21.4580,1.79,0.97
21.4616,1.62,1.12
21.4639,2.46,0.79
21.4649,1.99,0.39
21.4681,1.70,0.68
21.4683,2.34,0.61
21.4718,2.07,0.49
21.4727,2.03,0.49
21.4758,2.01,0.61
21.4798,1.69,0.85
21.4815,2.36,0.58
21.4830,1.66,1.11
21.4878,1.68,1.00
21.4903,1.80,0.13
21.4918,1.63,0.90
21.4930,1.93,0.89
21.4958,1.69,0.82
21.4998,1.78,0.72
21.5,2.16,0.50
21.5038,1.74,0.73
21.5066,2.17,0.87
21.5069,1.88,0.78
21.5094,1.82,0.82
21.5118,1.77,0.84
21.5143,1.67,0.73
21.5167,2.05,1.16
21.5170,1.61,0.84
21.5190,1.64,0.85
21.5211,2.15,0.75
21.5217,1.64,0.94
21.5242,,0.60
21.5255,1.95,0.71
21.5266,1.66,0.98
21.5286,1.68,0.88
21.5299,1.96,0.03
21.5316,1.63,0.95
21.5340,1.58,0.78
21.5347,2.08,0.98
21.5365,1.65,0.56
21.5390,1.41,0.54
21.5394,2.53,0.70
21.5414,1.87,0.52
21.5441,1.86,0.44
21.5469,1.83,0.65
21.5497,1.75,0.75
21.5500,2.98,1.10
21.5525,1.65,0.77
21.5537,2.38,0.66
21.5553,1.67,0.85
21.5573,1.68,0.91
21.5585,2.45,0.50
21.5609,1.70,0.80
21.5632,2.17,0.49
21.5637,1.80,0.91
21.5665,1.80,0.82
21.568,2.49,0.41
21.5693,1.84,0.75
21.5700,2.48,1.16
21.5721,1.91,0.81
21.5728,2.53,0.63
21.5749,1.94,0.71
21.5775,2.64,0.51
21.5777,1.88,0.82
21.5798,1.52,1.40
21.5811,1.90,0.60
21.5814,2.16,1.24
21.5823,2.65,0.81
21.5833,1.62,0.50
21.5863,1.96,0.61
21.587,2.52,0.19
21.5895,2.08,0.64
21.5927,2.48,0.45
21.5927,1.90,0.51
21.5953,1.74,0.70
21.5975,2.35,0.31
21.5991,1.73,0.74
21.6013,2.29,0.63
21.6023,1.44,0.57
21.6055,1.43,0.47
21.6061,2.24,0.29
21.6087,1.65,0.71
21.6089,2.14,0.47
21.6119,1.72,0.67
21.6140,2.41,1.02
21.6141,1.82,0.78
21.6156,2.37,0.70
21.6183,1.75,0.73
21.6193,2.25,0.53
21.6215,1.49,0.44
21.6229,2.37,0.39
21.6246,1.44,0.34
21.6266,2.12,0.47
21.6270,2.45,0.99
21.6278,1.57,0.61
21.6303,2.23,0.30
21.6311,1.63,0.64
21.6344,1.77,0.76
21.6346,1.77,0.25
21.6376,1.96,0.51
21.6378,1.44,0.86
21.6411,1.28,0.55
21.6412,1.93,0.61
21.6444,1.28,0.37
21.6449,1.79,0.33
21.6478,1.39,0.46
21.6480,2.37,0.89
21.6502,2.88,0.79
21.6511,1.73,0.82
21.6544,1.81,0.77
21.6556,2.56,0.36
21.6578,1.67,0.89
21.6609,2.63,0.47
21.6611,1.67,0.87
21.6637,1.88,0.87
21.6662,2.68,0.61
21.6676,1.70,0.72
21.6708,1.67,0.92
21.6741,1.64,1.01
21.6773,1.60,0.95
21.6806,1.66,1.06
21.6839,1.66,1.14
21.6871,1.61,0.97
21.6894,2.09,1.00
21.6904,1.62,0.87
21.6936,1.67,0.82
21.6969,1.59,0.82
21.6995,1.62,0.84
21.7035,2.14,0.81
21.7048,1.71,0.80
21.7050,2.37,1.12
21.7081,1.69,0.60
21.7088,2.15,0.63
21.7123,,0.57
21.7141,1.83,0.65
21.7156,1.54,0.83
21.7195,1.94,0.42
21.7206,1.35,0.61
21.7248,1.37,0.82
21.7248,2.10,0.96
21.7250,,0.78
21.7288,1.45,0.68
21.7301,2.00,0.60
21.7327,1.68,0.99
21.7366,1.59,0.96
21.7406,1.48,0.85
21.7441,1.39,0.26
21.7445,1.53,0.82
21.7483,2.38,0.89
21.7484,1.66,0.91
21.7484,1.64,0.85
21.7524,1.66,1.10
21.7525,1.66,0.32
21.7564,1.46,1.11
21.7609,1.83,0.80
21.7623,2.16,1.03
21.7623,2.16,0.89
21.7651,1.95,0.52
21.7740,2.21,1.06
21.7762,1.52,1.05
21.7799,1.66,0.87
21.7800,2.22,1.08
21.782,2.02,0.77
21.7835,1.93,1.19
21.7862,2.33,0.95
21.7871,1.90,1.05
21.7904,2.17,0.61
21.7907,1.85,1.27
21.7943,1.63,1.28
21.7946,2.54,1.35
21.7972,1.59,1.24
21.7974,1.95,1.07
21.7988,2.17,1.22
21.8015,1.80,1.37
21.803,2.35,1.24
21.8052,1.74,1.29
21.8060,,0.56
21.8088,1.81,1.21
21.8124,1.74,1.18
21.8160,1.56,1.10
21.8196,1.87,1.18
21.8233,1.85,1.23
21.8269,1.90,1.20
21.8306,1.94,1.23
21.8343,1.79,1.10
21.8380,1.74,1.16
21.8390,2.34,0.87
21.8397,2.11,1.05
21.8416,1.82,1.30
21.8433,1.94,0.58
21.8453,1.84,1.40
21.8490,1.75,1.29
21.8515,1.68,1.32
21.8559,1.77,1.25
21.8593,1.86,1.26
21.8631,1.98,1.35
21.8661,1.88,1.27
21.8694,2.02,1.15
21.8728,1.92,1.42
21.8761,1.92,1.43
21.8780,2.09,0.50
21.8788,2.47,1.42
21.8794,1.88,1.42
21.8828,1.91,1.47
21.8831,2.31,1.25
21.8861,1.85,1.37
21.8893,1.88,1.28
21.8915,2.43,0.93
21.8926,1.82,1.08
21.8957,2.38,0.97
21.8959,1.91,1.16
21.8991,1.98,1.25
21.9007,2.54,1.06
21.9014,1.87,1.21
21.9043,2.10,1.24
21.9055,1.77,0.68
21.9067,1.87,1.19
21.9092,1.91,1.27
21.9116,1.77,1.44
21.9134,2.31,1.67
21.9140,1.80,1.41
21.9176,2.32,0.99
21.9191,1.73,1.31
21.9218,2.21,0.83
21.9220,1.75,1.30
21.9248,1.90,1.24
21.9260,2.39,0.83
21.9277,1.95,1.27
21.93,2.29,0.79
21.9305,1.94,1.26
21.9333,1.87,1.24
21.9337,2.63,0.80
21.9362,1.99,1.32
21.9375,2.54,1.54
21.9390,2.22,1.19
21.9413,2.64,0.95
21.9415,2.19,1.22
21.945,2.66,1.13
21.9459,1.96,1.15
21.9488,2.62,0.84
21.9495,1.81,1.26
21.9526,2.56,1.36
21.9531,1.88,1.21
21.9564,2.49,1.27
21.9567,1.75,1.35
21.9601,2.41,0.90
21.9603,1.79,1.32
21.9631,2.31,0.72
21.9639,1.83,1.30
21.9675,1.88,1.23
21.9677,2.23,1.26
21.9707,2.56,1.02
21.9712,1.86,1.13
21.9748,1.83,1.09
21.9750,2.53,0.87
21.9752,2.34,0.75
21.9784,1.83,0.91
21.979,2.46,0.95
21.9820,1.82,0.84
21.9856,1.92,0.88
21.9863,1.73,0.83
21.9873,2.46,1.04
21.9895,1.97,0.80
21.9903,2.35,1.50
21.9937,1.84,0.97
21.9941,2.23,1.21
21.9971,1.73,1.05
22.0016,2.11,0.47
22.0021,1.51,0.89
22.0058,1.61,1.50
22.0063,2.06,0.43
22.0063,1.56,1.01
22.0101,1.62,1.17
22.0107,2.41,1.36
22.0134,1.70,1.03
22.0168,1.79,0.96
22.0201,1.79,0.95
22.0225,2.34,0.86
22.0234,1.79,0.88
22.0240,2.09,1.05
22.0268,1.75,0.91
22.0279,2.49,0.97
22.0289,1.91,1.19
22.0301,1.95,0.95
22.0332,1.84,0.97
22.0333,2.45,1.43
22.0360,1.90,1.07
22.0389,1.71,1.06
22.0418,1.98,1.16
22.0441,2.34,0.58
22.0443,2.29,0.75
22.0446,1.81,1.08
22.0469,1.93,1.22
22.0509,1.87,1.31
22.0532,1.92,1.19
22.0561,1.94,1.09
22.0581,2.50,1.38
22.0590,1.85,1.09
22.0595,1.78,0.52
22.0618,1.85,1.22
22.0647,1.72,0.98
22.0676,1.50,1.05
22.0704,1.73,1.12
22.0720,2.44,1.23
22.0932,2.32,0.46
22.0934,1.88,1.23
22.0963,1.54,1.06
22.0991,1.36,0.81
22.1020,1.53,0.92
22.1055,1.58,1.00
22.1092,2.17,0.61
22.1097,1.56,1.02
22.1131,1.67,1.05
22.1181,1.66,0.99
22.1217,2.25,0.47
22.1220,2.27,1.10
22.1223,1.46,1.00
22.1259,1.54,1.28
22.1274,2.34,1.30
22.1299,1.61,1.06
22.132,2.22,0.53
22.1336,2.08,1.10
22.1373,2.02,1.16
22.1402,1.98,0.81
22.1409,1.97,1.18
22.144,2.48,1.31
22.1446,1.87,0.93
22.1482,2.10,1.07
22.1485,1.93,1.04
22.1515,2.08,1.12
22.1517,2.23,1.28
22.1541,2.13,1.24
22.1587,1.90,1.38
22.1622,2.06,1.30
22.1657,2.09,1.45
22.1685,2.05,1.43
22.1727,2.11,1.24
22.1762,2.17,1.36
22.1797,2.16,1.34
22.1832,2.15,1.33
22.1867,2.02,1.28
22.1902,2.06,1.21
22.1937,2.09,1.23
22.1972,2.08,1.26
22.2006,2.04,1.37
22.2041,1.77,1.38
22.2076,1.73,1.33
22.2077,2.22,1.10
22.2110,1.80,1.27
22.2145,1.81,1.48
22.2152,2.53,1.34
22.2180,1.94,1.37
22.2207,1.95,1.38
22.2227,2.53,1.95
22.2246,2.11,1.36
22.2264,2.62,1.28
22.2278,2.07,1.15
22.2314,2.21,1.21
22.2342,2.18,1.26
22.2374,2.07,1.20
22.2409,2.09,1.28
22.2422,2.71,1.63
22.2444,2.64,1.78
22.2477,2.09,1.36
22.2489,2.70,1.51
22.2510,1.52,0.62
22.2511,1.93,1.44
22.2527,2.30,1.41
22.2530,1.76,0.52
22.2546,2.01,1.39
22.2572,2.71,1.67
22.2580,2.15,1.41
22.2594,2.56,1.29
22.2600,1.67,0.66
22.2614,1.99,1.24
22.2630,1.94,0.66
22.2639,2.80,1.36
22.2649,2.25,1.35
22.2650,1.95,0.65
22.2676,2.61,1.14
22.2683,2.23,1.25
22.2700,1.86,0.70
22.2714,2.56,1.51
22.2717,2.04,1.16
22.2750,1.76,1.03
22.2751,2.13,1.14
22.2751,2.34,1.40
22.2784,2.00,1.24
22.2789,2.67,1.59
22.2800,1.75,0.50
22.2818,2.09,1.33
22.2819,2.55,1.35
22.2850,1.79,0.65
22.2851,1.71,1.26
22.2864,2.39,1.48
22.2883,1.89,1.37
22.2900,1.33,0.29
22.2901,2.35,1.29
22.2914,1.95,1.46
22.2935,1.70,0.99
22.2939,2.75,1.52
22.2940,1.98,0.93
22.2945,1.98,1.45
22.2975,1.98,1.45
22.2976,2.65,1.04
22.2990,1.76,0.77
22.3006,2.02,1.27
22.3014,2.72,1.30
22.3020,1.47,0.74
22.3037,2.09,1.21
22.3040,1.75,0.83
22.3051,2.22,1.04
22.3068,2.10,1.11
22.3089,2.42,0.75
22.3090,2.42,0.21
22.3099,2.12,1.11
22.3126,2.69,1.35
22.3129,2.24,1.29
22.3140,1.26,0.34
22.3159,2.15,1.23
22.3164,2.54,1.57
22.3183,2.01,1.45
22.3190,1.67,0.48
22.3194,2.40,1.36
22.3219,1.81,1.35
22.3239,2.41,1.11
22.3240,2.20,0.78
22.3276,2.04,0.92
22.3279,1.83,1.42
22.3309,1.79,1.36
22.3330,1.16,0.36
22.3338,2.57,1.06
22.3339,1.98,1.34
22.3341,2.06,0.81
22.3369,1.93,1.08
22.3380,2.74,0.66
22.3399,1.99,1.23
22.34,2.54,1.63
22.3429,2.05,1.05
22.3430,2.34,1.30
22.3462,2.78,1.20
22.3464,2.16,1.01
22.3480,2.22,0.83
22.3504,2.14,1.03
22.3510,1.92,1.36
22.3510,1.92,1.36
22.3518,2.38,1.13
22.3524,2.58,1.45
22.3530,1.70,0.81
22.3544,1.93,1.19
22.3580,1.82,0.64
22.3584,1.80,1.09
22.3586,2.72,0.99
22.3616,1.43,1.35
22.3630,1.93,1.02
22.3648,2.53,1.11
22.3664,1.71,1.28
22.3670,1.88,1.12
22.3696,1.65,1.30
22.3709,2.53,1.21
22.3720,1.80,1.00
22.3744,1.63,1.06
22.3759,2.06,1.30
22.3770,1.98,1.02
22.3780,1.50,1.04
22.3799,2.50,1.38
22.3820,2.19,1.11
22.3824,1.60,0.90
22.3848,2.10,1.31
22.3864,1.62,0.99
22.3888,2.18,1.42
22.3890,1.97,0.67
22.3904,1.83,1.02
22.392,2.07,1.07
22.3920,1.97,0.49
22.3944,1.53,0.98
22.396,2.32,1.11
22.3970,1.99,0.88
22.3984,1.91,1.14
22.4000,1.87,0.63
22.4020,1.61,0.71
22.4024,1.74,1.16
22.4041,2.60,1.07
22.4060,1.89,0.61
22.4064,1.60,1.22
22.4081,2.51,1.45
22.4100,1.71,1.25
22.4110,1.97,0.90
22.4122,2.14,1.13
22.4144,1.91,1.37
22.4160,1.75,0.81
22.417,1.88,1.18
22.4183,1.84,1.21
22.4183,1.76,1.43
22.4198,2.25,1.25
22.4210,2.10,1.00
22.4221,1.77,1.22
22.4255,2.51,1.18
22.4258,1.93,1.15
22.4260,2.09,0.33
22.4283,2.37,1.34
22.4296,2.05,1.01
22.4296,1.53,1.04
22.4300,2.14,1.04
22.4310,2.04,0.67
22.4311,2.37,1.28
22.4333,2.06,1.26
22.4339,2.42,1.30
22.4360,1.92,0.81
22.4367,2.68,1.26
22.4371,2.02,1.31
22.4395,2.56,1.41
22.4400,1.74,0.85
22.4410,1.96,1.42
22.4448,2.03,1.49
22.4450,1.47,0.65
22.4452,2.69,1.16
22.448,2.70,1.42
22.4480,,0.93
22.4486,1.88,1.41
22.4500,2.53,1.56
22.4508,2.25,1.18
22.4524,1.92,1.33
22.4536,2.53,1.49
22.4550,1.65,1.04
22.4562,2.03,1.34
22.4565,2.44,1.42
22.4593,2.59,1.32
22.4596,2.02,1.22
22.4600,1.91,0.88
22.4621,2.52,1.46
22.4638,2.01,1.25
22.4640,1.67,0.86
22.4649,2.79,1.18
22.4676,2.12,1.09
22.4677,2.31,1.55
22.4680,1.89,0.69
22.4706,2.81,1.36
22.4710,1.94,0.88
22.4714,2.28,1.13
22.4734,2.43,0.98
22.4742,2.09,1.09
22.4750,1.95,1.12
22.4762,2.56,1.24
22.4770,1.76,1.22
22.4790,1.61,0.87
22.4798,1.85,1.30
22.4818,2.51,1.30
22.4826,1.97,1.15
22.4830,2.16,1.22
22.4846,2.14,1.30
22.4854,1.88,1.28
22.4870,1.63,0.93
22.4875,2.01,1.07
22.4882,1.71,1.34
22.4890,1.95,1.10
22.4903,1.88,1.23
22.4910,1.87,1.28
22.4916,1.63,1.26
22.4931,1.72,0.88
22.4938,1.55,1.03
22.4960,2.35,1.22
22.4966,1.41,1.24
22.497,2.13,1.24
22.5002,1.88,1.14
22.5009,2.57,1.25
22.5020,1.79,1.19
22.5032,1.79,1.13
22.5048,2.30,1.04
22.5078,1.87,1.26
22.5087,2.39,1.35
22.5090,1.94,1.15
22.5108,1.69,1.06
22.5125,2.07,1.32
22.5146,1.64,1.18
22.5150,1.95,1.50
22.5164,2.26,1.04
22.5177,1.79,1.32
22.5203,2.25,1.53
22.5220,1.74,1.23
22.5234,1.64,1.46
22.5242,2.53,1.64
22.5277,2.02,0.79
22.5281,2.25,1.65
22.5284,1.62,1.47
22.5290,2.16,1.38
22.532,2.04,1.14
22.5334,1.71,1.29
22.5348,2.73,1.43
22.5350,1.84,1.34
22.5377,2.73,1.05
22.5384,2.04,1.40
22.5405,2.80,1.19
22.5420,2.02,1.14
22.5434,2.88,1.38
22.5434,2.31,1.39
22.5462,2.78,0.99
22.5469,2.19,1.38
22.5480,1.89,1.37
22.549,2.27,1.26
22.5519,2.90,1.05
22.5520,1.96,1.13
22.5522,1.97,1.40
22.5547,3.00,1.22
22.5559,2.18,1.37
22.5572,2.81,1.05
22.5596,2.28,1.29
22.5597,2.78,1.13
22.5620,2.07,1.23
22.5622,2.73,1.44
22.5626,2.26,1.23
22.5628,1.71,1.04
22.5647,2.68,1.46
22.5666,1.93,0.73
22.5671,2.22,1.48
22.5672,2.61,1.38
22.5698,2.72,1.47
22.5708,2.09,1.38
22.5723,2.68,1.46
22.5746,1.92,1.52
22.5748,2.87,1.46
22.5750,1.78,0.95
22.5773,2.53,1.41
22.5774,2.02,1.38
22.5794,1.99,1.49
22.5798,2.66,1.28
22.5810,1.90,1.20
22.5814,2.03,1.33
22.5823,2.58,1.21
22.5834,2.05,1.38
22.5848,2.54,1.14
22.5854,2.09,1.28
22.5860,2.22,0.83
22.5873,2.57,1.02
22.5874,2.06,1.10
22.5893,2.55,1.07
22.5894,1.92,1.01
22.5908,1.98,1.10
22.5918,2.34,1.01
22.5930,2.06,1.09
22.5944,2.53,1.18
22.5969,2.74,1.22
22.5974,1.94,0.96
22.5994,2.65,1.31
22.6000,1.75,1.36
22.6014,1.94,1.32
22.6019,2.59,1.32
22.6049,2.76,1.40
22.6054,1.78,1.25
22.6074,2.23,1.29
22.61,2.28,1.35
22.6106,1.70,1.27
22.6109,1.83,0.71
22.6120,1.85,1.11
22.6126,2.25,1.14
22.6134,1.78,1.04
22.6152,2.36,1.09
22.6160,2.06,1.33
22.6173,2.32,1.00
22.6178,1.88,1.29
22.6212,1.94,1.19
22.623,2.35,1.12
22.6238,2.27,1.19
22.6250,1.95,1.22
22.6250,2.47,1.41
22.6256,2.65,1.28
22.6277,2.45,1.36
22.6288,1.95,1.07
22.6303,2.53,1.40
22.6306,1.93,1.68
22.6325,1.82,1.07
22.6335,2.50,1.25
22.6361,2.51,1.02
22.6364,1.86,1.07
22.6370,1.98,1.15
22.6387,2.21,0.92
22.6404,1.68,1.28
22.6413,2.72,1.22
22.6434,2.23,1.19
22.6452,1.74,1.24
22.6465,2.66,1.17
22.6467,2.20,1.51
22.6484,1.71,1.30
22.6490,2.19,1.29
22.6491,2.14,1.27
22.6524,1.66,1.27
22.6526,2.24,1.21
22.6561,2.27,1.20
22.6564,1.86,1.22
22.6596,2.38,1.18
22.6604,1.93,1.13
22.6610,2.21,1.33
22.6631,2.20,1.40
22.6644,1.92,1.12
22.6666,2.52,1.17
22.6684,1.98,1.11
22.6701,2.31,1.21
22.6725,1.85,1.10
22.6730,2.31,1.35
22.6737,2.49,1.19
22.6750,2.27,1.38
22.6765,2.47,1.01
22.6766,1.85,1.14
22.6770,1.97,0.92
22.6807,1.69,1.16
22.6807,2.71,0.92
22.6835,2.56,1.61
22.6848,1.62,1.09
22.6850,2.31,1.25
22.6877,2.70,1.14
22.6889,1.74,1.09
22.6905,2.37,1.16
22.6930,1.72,1.26
22.6944,1.90,0.77
22.6971,1.75,1.15
22.6980,2.34,1.48
22.6982,2.12,1.14
22.7009,2.20,1.24
22.7012,1.85,0.87
22.7035,2.31,1.25
22.7053,1.91,0.80
22.7062,2.38,0.92
22.7083,2.55,1.11
22.7094,2.15,0.95
22.7100,2.06,1.44
22.7115,2.41,1.06
22.7134,2.20,0.83
22.7141,2.29,0.72
22.7164,2.00,1.31
22.7168,2.52,0.80
22.7194,2.42,1.06
22.7220,2.42,1.17
22.7221,2.47,0.80
22.7223,1.91,1.27
22.7247,2.34,1.26
22.7274,2.31,1.08
22.7282,1.85,1.23
22.73,2.34,1.12
22.7327,2.36,0.87
22.7342,2.02,1.03
22.7348,2.12,1.07
22.7386,2.57,1.33
22.7401,2.17,1.27
22.7418,2.52,1.32
22.7421,1.98,0.74
22.7449,2.58,0.65
22.7460,2.31,1.04
22.7476,2.38,1.19
22.7481,2.56,0.93
22.7513,2.53,0.96
22.7545,2.46,1.09
22.7545,1.95,1.02
22.7576,2.83,1.14
22.7590,2.05,1.24
22.7596,1.93,1.19
22.7608,2.62,1.02
22.764,2.77,1.14
22.7665,2.59,1.17
22.7669,1.84,1.04
22.7697,2.65,1.20
22.7720,2.15,1.20
22.7731,2.62,1.06
22.7742,1.97,1.00
22.7753,2.32,1.16
22.7771,2.20,1.01
22.7793,2.10,0.93
22.782,2.34,1.07
22.7822,1.95,1.07
22.7842,2.17,0.83
22.7860,1.86,1.23
22.7865,2.28,0.73
22.7881,1.93,1.01
22.7887,2.27,0.79
22.7905,2.36,1.04
22.7926,1.90,0.95
22.7927,2.16,0.57
22.7954,2.59,1.32
22.7976,2.25,1.11
22.7990,2.16,1.16
22.7995,1.71,1.09
22.7998,2.39,1.18
22.802,2.36,1.22
22.8043,2.38,1.33
22.8058,1.87,1.11
22.8065,2.49,1.04
22.8087,2.52,1.04
22.8098,1.77,1.12
22.8100,2.09,1.41
22.8132,2.26,0.58
22.8137,1.77,0.88
22.8154,2.16,0.75
22.8167,2.14,1.29
22.8190,2.11,0.86
22.8218,2.36,1.26
22.8224,2.22,1.20
22.8280,1.78,1.20
22.8281,2.35,1.29
22.8282,2.83,0.77
22.8344,2.20,1.38
22.8346,2.45,1.15
22.8370,1.92,1.28
22.8396,1.77,1.32
22.841,2.65,1.29
22.8453,1.86,1.41
22.8460,1.67,0.93
22.8475,2.30,1.13
22.8510,1.92,1.18
22.8530,1.75,1.48
22.8539,2.57,1.35
22.8560,2.43,1.59
22.8568,1.78,0.98
22.8570,2.38,1.40
22.8603,2.55,1.20
22.8620,1.85,0.94
22.8625,1.72,0.94
22.8640,2.27,1.30
22.8667,2.25,1.01
22.8670,2.38,1.65
22.8684,2.58,1.18
22.8700,2.58,1.51
22.8705,2.52,1.06
22.8710,2.36,1.57
22.8731,2.71,1.05
22.8752,2.57,1.11
22.8760,2.46,1.52
22.8769,2.49,1.04
22.8780,2.32,1.46
22.879,2.41,0.85
22.8800,2.35,1.34
22.8815,2.35,0.79
22.8837,2.37,0.84
22.8850,2.46,1.50
22.8858,2.30,0.64
22.8863,1.35,1.13
22.8879,2.34,1.13
22.8896,2.20,1.13
22.8900,2.50,1.28
22.8904,1.52,1.19
22.8917,2.29,1.37
22.8940,2.20,1.39
22.8943,2.41,1.10
22.8945,1.63,1.24
22.8968,2.00,1.30
22.8986,1.74,1.33
22.8990,2.67,0.75
22.9006,1.89,0.97
22.9027,1.80,1.34
22.9027,2.07,1.35
22.9030,2.45,1.37
22.9035,1.82,1.14
22.9044,2.36,1.53
22.9076,1.85,1.15
22.9080,2.40,1.44
22.9082,2.47,1.25
22.9091,2.35,1.41
22.9116,2.42,1.12
22.9117,1.85,1.01
22.9138,2.75,1.47
22.918,3.08,1.03
22.9198,2.01,1.22
22.9237,2.16,1.25
22.9240,2.44,1.23
22.9244,2.69,1.54
22.9276,2.12,1.39
22.9276,2.70,1.66
22.9308,2.45,1.06
22.9315,2.00,1.33
22.9329,2.05,1.42
22.934,2.92,1.17
22.9354,2.07,1.41
22.9372,2.53,1.19
22.9393,2.03,1.44
22.9403,2.67,1.48
22.9435,2.89,1.50
22.9467,2.95,1.58
22.9471,2.15,1.51
22.9499,2.96,1.54
22.9509,2.12,1.35
22.9531,2.79,1.48
22.9548,2.24,1.45
22.9563,2.90,1.50
22.9568,1.83,0.76
22.9587,2.00,1.44
22.9595,2.86,1.60
22.9626,2.03,1.44
22.9627,2.81,1.24
22.9659,2.56,1.33
22.9665,1.97,1.49
22.9680,2.39,1.28
22.9687,1.97,1.50
22.9691,2.61,1.49
22.9700,2.33,1.24
22.9704,1.94,1.47
22.9723,2.61,1.50
22.9730,1.92,1.39
22.9755,2.53,1.41
22.9770,1.31,1.12
22.9778,1.87,1.39
22.9787,2.60,1.53
22.9815,2.07,1.30
22.985,2.83,1.30
22.9852,2.03,1.21
22.9854,2.01,1.52
22.9860,2.54,0.32
22.9882,2.57,1.53
22.9890,2.22,1.33
22.9914,2.74,1.47
22.9925,2.35,1.24
22.9930,2.64,1.48
22.9946,2.72,1.38
22.9950,2.30,1.19
22.9978,2.67,1.25
22.9984,2.54,1.54
23.001,2.63,1.34
23.0039,2.45,1.54
23.0042,2.58,1.13
23.0050,2.37,1.48
23.0074,2.56,1.47
23.0090,2.29,1.37
23.0093,2.49,1.61
23.0106,2.49,1.43
23.0138,2.35,1.00
23.0140,2.10,1.34
23.0147,2.40,1.36
23.0160,2.23,1.24
23.0180,2.31,1.24
23.0202,2.42,1.53
23.0230,2.24,1.45
23.0234,2.47,0.91
23.0256,2.78,1.47
